_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget,Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
1144,Communities,Infrastructure,Sandy Lake First Nation,Community Wide Stormwater Improvement ,Under construction,2023,Remove the current storm-water culvert systems and install new culverts in the identical locations using existing/ original granular backfill materials.,Improved community stormwater drainage.,,Northwest,,,,"$32,157",,Yes,Yes,Yes,,53.050354,-93.333305
1145,Communities,Infrastructure,Sandy Lake First Nation,Repairs at Water Treatment Plant,Complete,December 2017,Replace old furnaces at water treatment plant to protect water treatment plant from freezing over and to protect important infrastructure. ,Improved water quality by protecting water treatment plant from freezing over.,,Northwest,,,,"$17,250",,Yes,Yes,Yes,,53.050354,-93.333305
1146,Communities,Infrastructure,Sandy Lake First Nation,Repairs and Upgrades at Sewage Lift Stations ,Under construction,2023,Repair and upgrade five sewage lift stations.,Improved protection to receiving environment by protecting against overflows due to pump failure.,,Northwest,,,,"$196,500",,Yes,Yes,Yes,,53.050354,-93.333305
1147,Communities,Infrastructure,Sarnia,Sarnia Sewer Upgrades,Under construction,2023,"Upgrades throughout system, including replacement of Green Street Pump Station and Forcemain, new Bedford Pumping Station, improvements to Sarnia Water Pollution Control Centre and decommissioning of older pump stations","Reduced risk of effluent quality issues, sewer backups, and environmental contamination",Lambton,Southwest,East of Murphy Road,N7T 7N2,,"$30,017,232",Yes,Yes,Yes,,,42.955451,-82.403535
1148,Communities,Infrastructure,Sarnia,Combined Sewer Separation Project,Complete,September 2018,"Separation of  the combined sewers at Talfourd, Margaret, Emma and Stuart Streets.",,Lambton,Southwest,"Talfourd St, Sarnia",N7T 1P2,,"$4,108,319",Yes,Yes,Yes,,,42.965319,-82.401196
1149,Communities,Infrastructure,Sarnia,Bright’s Grove Water Treatment Plant Clearwell and High Lift Pumping Station Upgrades ,Complete,December 2019,Construction of a new replacement clearwell and pumping station at the Bright’s Grove Water Treatment Plant.,Safer drinking water,Lambton,Southwest,,N0N 1C0,,"$7,084,420",Yes,Yes,,,,43.033773,-82.251471
1150,Communities,Infrastructure,Saugeen First Nation,Submersible Mixer at Saugeen Composite Water Tower,Complete,May 2018,"Install a GridBee GS-12-120v submersible mixer, including GS-Series control panel the Saugeen composite water tower.",Improved safety and quality of water tower and water system.,,Southwest,130 Cameron Dr,N0H 2L0,,"$22,500",,Yes,Yes,Yes,,44.513611,-81.344708
1151,Communities,Infrastructure,Saugeen First Nation,Stand-by Generator for the Saugeen Composite Water Tower ,Complete,June 2018,"Install a permanent, non-portable generator for the composite water tower.",Reduced risk of lost water services to over 800 people in 250+ households.,,Southwest,130 Cameron Dr,N0H 2L0,,"$89,250",,Yes,Yes,Yes,,44.513611,-81.344708
1152,Communities,Infrastructure,Saugeen Shores,Storm sewer outlet installation,Complete,July 2018,"Installing storm sewers, sanitary sewers and watermain.",,Bruce,Southwest,,,,"$507,623",Yes,Yes,Yes,,,44.442234,-81.392793
1153,Communities,Infrastructure,Saugeen Shores,Storm sewer installation ,Complete,July 2018,"Installing perforated storm sewers,  upgrading watermains and bringing the road up to town standards.",This project represents the final section of the trunk storm sewer project that will outlet some 40 blocks in Port Elgin.,Bruce,Southwest,,,,"$409,500",Yes,Yes,Yes,,,44.443374,-81.394339
1154,Communities,Infrastructure,Saugeen Shores,Storm sewer installation,Complete,June 2018,Installing perforated storm sewers and bringing the road up to town standards along Gustavus Street from Kaake Street to Bruce Street.,Reduce flooding when it rains.,Bruce,Southwest,,,,"$159,213",Yes,Yes,Yes,,,44.437983,-81.394383
1155,Communities,Infrastructure,Saugeen Shores,Installation of New Watermain,Complete,May 2019,Install watermains and sanitary sewers  on Concession 6.,"Extension of water services to properties that can't get water by means of a well, as well as to future development in the community.",Bruce,Southwest,,,,"$331,453",Yes,Yes,Yes,,,44.420096,-81.397254
1156,Communities,Infrastructure,Saugeen Shores,Sanitary Sewer Replacement ,Complete,June 2018,Upgrade of the main wastewater line and bring the road up to town standards along Arlington Street between Elgin Street and Mill Street.,Better water services for a number of households and apartment complexes.,Bruce,Southwest,,,,"$85,111",Yes,Yes,Yes,,,44.435779,-81.382176
1157,Communities,Infrastructure,Saugeen Shores,Sanitary Sewer Replacement,Complete,June 2018,Upgrade of the main wastewater line and bring the road up to town standards along Arlington Street between Green Street and Gustavus Street.,Better water services to some 30 households.,Bruce,Southwest,,,,"$100,779",Yes,Yes,Yes,,,44.434199,-81.383431
1158,Communities,Infrastructure,Saugeen Shores,Environmental assessment for Southampton wastewater treatment facility,Complete,October 2020,Hire a consultant to investigate the needs of the Southampton wastewater treatment facility to expand its capacity,,Bruce,Southwest,,,,"$109,572",Yes,Yes,Yes,,,44.501651,-81.356373
1159,Communities,Infrastructure,Sault Ste. Marie,Fort Creek Aqueduct Replacement,Complete,October 2021,Reconstruction of the Fort Creek Aqueduct,Adding second barrel along John Street and an auxiliary open channel/aqueduct planned upstream of Wellington Street,Algoma,Northeast,John St / Wellington St,P6A 1H4,,"$20,840,000",Yes,Yes,Yes,,,46.523522,-84.343783
1160,Communities,Infrastructure,Sault Ste. Marie,Storm sewer  replacement and stormwater management pond construction.,Complete,November 2018,"Replace and upsize deteriorating and aging storm sewer, improve inlet infrastructure and build a stormwater retention facility.",Reduced surface flooding.,Algoma,Northeast,,,,"$3,296,751",Yes,Yes,Yes,,,46.519987,-84.317682
1161,Communities,Infrastructure,Sault Ste. Marie,Cultural Centre at Algoma University,Planning,2024,"Solidify Algoma University as a recognized leader in Truth and Reconciliation and cross-cultural teaching and learningImprove the level of access to culturally appropriate space for the local urban indigenous population and surrounding rural First NationsBridge the cultural knowledge gap between public and Indigenous communities by fostering an environment of cultural understanding and sensitivity towards Indigenous peopleAlgoma University is seeking to construct a new facility that will promote and celebrate Anishinaabe culture on campus, in the region of Sault Ste. Marie and throughout Northern Ontario. The facility will consist of an expansion and renovation to the East Wing of the University. The space will encapsulate the Indigenous history of Shingwauk Residential School, the increasing diversity on campus, and the promotion of the University’s Special Mission of cross-cultural teaching and learning.As the project is intended to advance reconciliation throughout the local region, the Cultural Centre will:Provide the local indigenous population with a culturally appropriate space for programs, events and gatherings Provide visitors with the opportunity to participate in intensive learning experiences and programs regarding Truth and Reconciliation and the Residential Schools Legacy",,Algoma,Northeast,1520 QUEEN ST E,P6A2G4,,0,Yes,Yes,Yes,Yes,https://www.news.ontario.ca/en/release/1000166/canada-and-ontario-invest-in-new-indigenous-cultural-centre-at-algoma-university,46.500734,-84.286937
1162,Communities,Infrastructure,Schreiber,Schreiber Water Treatment Plant,Complete,June 2018,Improvement of  water storage capacity at the Schreiber Water Treatment Plant.,Safer drinking water,Thunder Bay,Northwest,700 Peary,,,"$1,961,722",Yes,Yes,,,,48.812467,-87.266473
1163,Communities,Infrastructure,Schreiber,Feasibility and Detailed Design for an Elevated Drinking Water Storage Tank. ,Complete,November 2017,"Conduct a study to determine the location, detailed design, and project management for a new elevated clearwell for Schreiber's drinking water. ",Improve the safety of drinking water.,Thunder Bay,Northwest,700 Peary Street, P0T 2S,,"$147,011",Yes,Yes,Yes,,,48.818486,-87.266818
1164,Communities,Infrastructure,Schreiber,Clearwell Access,Complete,May 2018,"Design and construction of access for piping, road and site preparation for the clearwell.",Safer drinking water,Thunder Bay,Northwest,,P0T 2S0,,"$1,032,300",Yes,Yes,,,,48.816161,-87.265247
1165,Communities,Infrastructure,Scugog,Rehabilitate the Victorian Village Stormwater Management Pond,Complete,March 2020,Conduct rehabilitation work  of the storm water management pond.\,Extended asset life.,Durham,Central,467 Victoria Street,L9L 1R8,,"$89,723",Yes,Yes,Yes,,,44.093636,-78.948458
1166,Communities,Infrastructure,Seine River First Nations,Lagoon Inlet Pipe/Valve Replacement,Complete,December 2019,"Replace inlet pipe, gate valves and elbows due to erosion of existing pipe.",Safe treatment and discharge of wastewater.,,Northwest,,,,"$7,500",,Yes,Yes,Yes,,48.766667,-92.616667
1167,Communities,Infrastructure,Seine River First Nations,Valve Replacement,Complete,January 2020,Refurbish old valves and piping within water treatment facility. ,Safe and efficient supply of water to the community.,,Northwest,,,,"$30,000",,Yes,Yes,Yes,,48.766667,-92.616667
1168,Communities,Infrastructure,Seine River First Nations,Repairing the Control Panel in Water Treatment Facility ,Complete,January 2020,"Investigate, repair,  and restore backwash automation. ",Safe and efficient supply of water to the community.,,Northwest,,,,"$37,500",,Yes,Yes,Yes,,48.766667,-92.616667
1169,Communities,Infrastructure,Seine River First Nations,Compressor Installation ,Complete,December 2019,"Install a compressor, oil separator, lines and connections and automatic blowdown device.",,,Northwest,,,,"$3,227",,Yes,Yes,Yes,,48.766667,-92.616667
1170,Communities,Infrastructure,Seine River First Nations,Replacing the Filter Media,Complete,December 2019,Inspect and replacing or top up the filter media inside the filter media tanks that provides filtration of particles present in the inflowing water from the treatment cycle after flocculation. ,More the efficient and safe operation of the filtration system.,,Northwest,,,,"$10,500",,Yes,Yes,Yes,,48.766667,-92.616667
1171,Communities,Infrastructure,Seine River First Nations,Seine River Water Treatment Distribution System Rehabilitation,Planning,2024,"The Project will rehabilitate components of the water distribution system in the Seine River First Nation. The work includes complete repair of the distribution system and valving including locate valves, repairing/replacing 17 hydrants, flushing, swabbing and repairing approximately 2,000 metres of transmission pipes, and recoating and repairing/replacing an elevated storage reservoir (water tower).",,,Northwest,124,P0W1H0,,0,Yes,Yes,Yes,,,48.719872,-92.416485
1172,Communities,Infrastructure,Selwyn,Rehabilitation of the Lakefield College School Sewage Pumping Station,Complete,September 2018,"Replace the deteriorated and obsolete pumps, valves and guiderails, installation of new control panel, flowmeter/controls, and replacement of wet well cover, hatch, vents and ladder.",,Peterborough,East,4391 County Rd 29,K0L 2H0,,"$169,185",Yes,Yes,Yes,Yes,,44.464722,-78.319519
1173,Communities,Infrastructure,Serpent River First Nation,Waterline Installation,Complete,November 2017,"Install water lines  to residential unit, add residential unit to the existing distribution system. ",Safe and reliable drinking water.,,Northeast,78 Gaamiing Road,P0P 1B0,,"$23,363",,Yes,Yes,Yes,,46.216564,-82.413577
1174,Communities,Infrastructure,Severn,Sewer main replacement,Complete,March 2019,Replace the sewer main on Brick Pond Road,,Simcoe,Central,"8 Brick Pond Road44 42' 57""N, 79 38'43""W",L0K 1E0,,"$406,922",Yes,Yes,Yes,,,44.715634,-79.645101
1175,Communities,Infrastructure,Shawanaga First Nation,Installation of Remote Chlorine Analyzer,Complete,October 2019,Install remote chlorine analyzers within the distribution system. ,More secure potable water source.,,Northeast,,,,"$9,000",,Yes,Yes,Yes,,45.513804,-80.273565
1176,Communities,Infrastructure,Sheguiandah First Nation,Filter and Pump System Repairs at Water Treatment Plant,Complete,April 2019,Replace old and underperforming equipment (filters and pumps) at water treatment plant.,Safe and reliable drinking water.,,Northeast,142 Ogemah Miikan,P0P 1W0,,"$54,983",,Yes,Yes,Yes,,45.869497,-81.967319
1177,Communities,Infrastructure,Sheguiandah First Nation,Installation of New Septic Systems,Complete,October 2019,Install four new septic systems to ensure proper sewage treatment. ,Prevent untreated wastewater from entering the environment and negatively impacting surrounding communities.,,Northeast,142 Ogemah Miikan,P0P 1W0,,"$25,500",,Yes,Yes,Yes,,45.869497,-81.967319
1178,Communities,Infrastructure,Sheguiandah First Nation,Culvert Replacement,Complete,August 2017,Replace four culverts throughout the community to address localized flooding. ,Erosion protection for the receiving environment.,,Northeast,142 Ogemah Miikan,P0P 1W0,,"$3,766",,Yes,Yes,Yes,,45.869497,-81.967319
